0.2229779, 0.3582167, 0.2995248
0.2223442, 0.3582167, 0.2995248
0.2217105, 0.3582167, 0.2995248
0.2210769, 0.3582167, 0.2995248
0.2204432, 0.3582167, 0.2995248
0.2198096, 0.3582167, 0.2995248
0.2191759, 0.3582167, 0.2995248
0.2185423, 0.3582167, 0.2995248
0.2179086, 0.3582167, 0.2995248
0.2172749, 0.3582167, 0.2995248
0.2166413, 0.3582167, 0.2995248
0.2164531, 0.3590714, 0.300087
0.2158211, 0.3590714, 0.300087
0.2151892, 0.3590714, 0.300087
0.2145572, 0.3590714, 0.300087
0.2139252, 0.3590714, 0.300087
0.2132932, 0.3590714, 0.300087
0.2126612, 0.3590714, 0.300087
0.2120292, 0.3590714, 0.300087
0.2113973, 0.3590714, 0.300087
0.2107653, 0.3590714, 0.300087
0.2101333, 0.3590714, 0.300087
0.2095013, 0.3590714, 0.300087
0.2088694, 0.3590714, 0.300087
0.2082374, 0.3590714, 0.300087
0.2076054, 0.3590714, 0.300087
0.2069734, 0.3590714, 0.300087
0.2068137, 0.3599261, 0.3006491
0.2061834, 0.3599261, 0.3006491
0.2055531, 0.3599261, 0.3006491
0.2049228, 0.3599261, 0.3006491
0.2047715, 0.3607809, 0.3012112
0.2041429, 0.3612292, 0.3007706
0.2035143, 0.3612292, 0.3007706
0.2028856, 0.3612292, 0.3007706
0.202257, 0.3612292, 0.3007706
0.2016284, 0.3612292, 0.3007706
0.2009997, 0.3612292, 0.3007706
0.2003711, 0.3612292, 0.3007706
0.1997425, 0.3612292, 0.3007706
0.1991139, 0.3612292, 0.3007706
0.198981, 0.3620827, 0.3013338
0.1983541, 0.3620827, 0.3013338
0.1977271, 0.3620827, 0.3013338
0.1971001, 0.3620827, 0.3013338
0.1964732, 0.3620827, 0.3013338
0.1958462, 0.3620827, 0.3013338
0.1952193, 0.3620827, 0.3013338
0.1945924, 0.3620827, 0.3013338
0.1939654, 0.3620827, 0.3013338
0.1933384, 0.3620827, 0.3013338
0.193224, 0.3629363, 0.3018971
